goodreads_link,title,animal,animal_group,pronoun,num_ratings,avg_ratings,num_reviews,author,pub_year,pub_date,decade,decade_category,book_cover_image,description,ISBN,publisher
https://www.goodreads.com/book/show/20694.Julius_the_Baby_of_the_World,"Julius, the Baby of the World",mouse,mouse,he/him,7198,4.27,426,Kevin Henkes,1990,"September 24, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more",9780688143886,Greenwillow Books
https://www.goodreads.com/book/show/20694.Julius_the_Baby_of_the_World,"Julius, the Baby of the World",mouse,mouse,she/her,7198,4.27,426,Kevin Henkes,1990,"September 24, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more",9780688143886,Greenwillow Books
https://www.goodreads.com/book/show/987587.The_Crippled_Lamb,The Crippled Lamb,lamb,sheep,he/him,7074,4.47,254,Max Lucado,1994,"October 14, 1994",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347230663i/987587.jpg,"Because Joshua the Lamb was different, he often felt left out-like on the wintry night when he was left behind in a Bethlehem stable. This touching tale helps kids see that even if they're different, God has a unique plan for their lives.",9780849910050,Thomas Nelson Inc
https://www.goodreads.com/book/show/2104926.The_Wild_Christmas_Reindeer,The Wild Christmas Reindeer,reindeer,reindeer,she/her,6645,4.12,222,Jan Brett,1990,"January 1, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more",9780399221927,G.P. Putnam's Sons
https://www.goodreads.com/book/show/2104926.The_Wild_Christmas_Reindeer,The Wild Christmas Reindeer,reindeer,reindeer,he/him,6645,4.12,222,Jan Brett,1990,"January 1, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more",9780399221927,G.P. Putnam's Sons
https://www.goodreads.com/book/show/2104926.The_Wild_Christmas_Reindeer,The Wild Christmas Reindeer,reindeer,reindeer,she/her,6645,4.12,222,Jan Brett,1990,"January 1, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more",9780399221927,G.P. Putnam's Sons
https://www.goodreads.com/book/show/2104926.The_Wild_Christmas_Reindeer,The Wild Christmas Reindeer,reindeer,reindeer,he/him,6645,4.12,222,Jan Brett,1990,"January 1, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more",9780399221927,G.P. Putnam's Sons
https://www.goodreads.com/book/show/1323310.Clifford_The_Firehouse_Dog,Clifford The Firehouse Dog,dog,dog,he/him,6605,4.22,89,Norman Bridwell,1994,"September 1, 1994",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348125214i/1323310.jpg,"Released in time for ""Fire Prevention Week"" in October, Emily Elizabeth and Clifford pay a visit to Clifford's brother Nero, a fire rescue dog. While learning about fire safety, Clifford unexpectedly helps out on a fire and rescues people from a burning building. Full color illustrations.",9780590484190,Cartwheel
https://www.goodreads.com/book/show/1323310.Clifford_The_Firehouse_Dog,Clifford The Firehouse Dog,dog,dog,he/him,6605,4.22,89,Norman Bridwell,1994,"September 1, 1994",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348125214i/1323310.jpg,"Released in time for ""Fire Prevention Week"" in October, Emily Elizabeth and Clifford pay a visit to Clifford's brother Nero, a fire rescue dog. While learning about fire safety, Clifford unexpectedly helps out on a fire and rescues people from a burning building. Full color illustrations.",9780590484190,Cartwheel
https://www.goodreads.com/book/show/25745002-mother-bruce,"Mother Bruce (Mother Bruce, #1)",bear,bear,he/him,8427,4.4,1308,Ryan T.  Higgins,2015,"November 24, 2015",2010,2010s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435158711i/25745002.jpg,"Bruce the bear likes to keep to himself. That, and eat eggs. But when his hard-boiled goose eggs turn out to be real, live goslings, he starts to lose his appetite. And even worse, the goslings are convinced he's their mother. Bruce tries to get the geese to go south, but he can't seem to rid himself of his new companions. What's a bear to do?",9781484730881,Disney Hyperion
https://www.goodreads.com/book/show/25745002-mother-bruce,"Mother Bruce (Mother Bruce, #1)",goose,goose,she/her,8427,4.4,1308,Ryan T.  Higgins,2015,"November 24, 2015",2010,2010s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435158711i/25745002.jpg,"Bruce the bear likes to keep to himself. That, and eat eggs. But when his hard-boiled goose eggs turn out to be real, live goslings, he starts to lose his appetite. And even worse, the goslings are convinced he's their mother. Bruce tries to get the geese to go south, but he can't seem to rid himself of his new companions. What's a bear to do?",9781484730881,Disney Hyperion
https://www.goodreads.com/book/show/7224717-city-dog-country-frog,"City Dog, Country Frog",dog,dog,he/him,8078,4.18,908,Mo Willems,2010,"June 8, 2010",2010,2010s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360569950i/7224717.jpg,"In spring, when City Dog runs free in the country for the first time, he spots Country Frog sitting on a rock, waiting for a friend. “You’ll do,” Frog says, and together they play Country Frog games. In summer, they meet again and play City Dog games. Through the seasons, whenever City Dog visits the country he runs straight for Country Frog’s rock. In winter, things change for City Dog and Country Frog. Come spring, friendship blooms again, a little different this time.Mo Willems’ spare, poignant text and Jon J. Muth’s expressive watercolors team up to tell a story that will resonate with readers of all ages.Show more",9781423103004,Hyperion Books for Children
